"PVWatts: Hourly PV Performance Data"
"Requested Location:","havlickova borova"
"Location:","BIELSKO BIALA, POLAND"
"Lat (deg N):","49.67"
"Long (deg E):","19.25"
"Elev (m):","399"
"DC System Size (kW):","1"
"Module Type:","Standard"
"Array Type:","Fixed (roof mount)"
"Array Tilt (deg):","15"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","No utility data available"
"Capacity Factor (%)","9.8"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"7","20","15","608","146","28.3","2","546.512","45.68","417.712","401.854"
"7","20","16","639","100","26.3","2","399.925","38.918","304.863","292.55"
"7","20","17","0","226","24.4","3","212.575","29.931","178.412","169.509"
"7","20","18","0","94","22.4","4","83.345","23.517","72.109","65.614"
"7","20","19","0","0","22.4","4","0","22.4","0","0"
"7","20","20","0","0","22.4","4","0","22.4","0","0"
"7","20","21","0","0","22.4","5","0","22.4","0","0"
"7","20","22","0","0","21.9","4","0","21.9","0","0"
"7","20","23","0","0","21.4","3","0","21.4","0","0"
"7","21","0","0","0","20.9","3","0","20.9","0","0"
"7","21","1","0","0","19.8","2","0","19.8","0","0"
"7","21","2","0","0","18.7","1","0","18.7","0","0"
"7","21","3","0","27","17.6","1","0","17.6","0","0"
"7","21","4","0","144","18.9","1","49.542","18.033","43.96","38.032"
"7","21","5","548","97","20.1","2","162.947","23.289","111.947","104.599"
"7","21","6","474","159","21.4","3","315.341","28.845","246.481","235.816"
"7","21","7","452","212","22.6","3","454.647","34.325","364.617","350.486"
"7","21","8","389","273","23.8","4","552.07","37.234","444.163","427.405"
"7","21","9","423","294","25","5","665.742","39.836","531.166","511.266"
"7","21","10","348","340","25.5","5","681.253","40.941","541.287","521.003"
"7","21","11","352","343","25.9","5","705.274","41.912","557.752","536.836"
"7","21","12","246","364","26.4","6","621.941","39.154","498.768","480.071"
"7","21","13","122","351","26.1","5","471.814","36.804","382.779","368.069"
"7","21","14","109","303","25.8","5","395.391","34.45","324.236","311.348"
"7","21","15","35","221","25.5","5","241.118","30.509","201.417","191.938"
"7","21","16","39","163","24.1","4","177.211","27.698","149.275","141.074"
"7","21","17","0","113","22.7","4","108.331","24.349","93.363","86.42"
"7","21","18","0","47","21.3","4","44.723","21.096","39.131","33.297"
"7","21","19","0","0","21","4","0","21","0","0"
"7","21","20","0","0","20.8","4","0","20.8","0","0"
"7","21","21","0","0","20.5","4","0","20.5","0","0"
"7","21","22","0","0","19.7","3","0","19.7","0","0"
"7","21","23","0","0","18.9","2","0","18.9","0","0"
"7","22","0","0","0","18.1","2","0","18.1","0","0"
"7","22","1","0","0","18.3","1","0","18.3","0","0"
"7","22","2","0","0","18.4","1","0","18.4","0","0"
"7","22","3","0","21","18.6","1","0","18.6","0","0"
"7","22","4","0","116","18.7","3","55.191","18.312","48.911","42.885"
"7","22","5","53","131","18.7","5","124.671","20.137","106.712","99.479"
"7","22","6","3","92","18.8","7","89.83","19.443","79.068","72.428"
"7","22","7","3","118","19.3","5","115.895","20.631","101.558","94.438"
"7","22","8","42","301","19.9","4","329.768","26.884","280.496","268.887"
"7","22","9","46","342","20.4","3","383.061","30.258","320.882","308.095"
"7","22","10","51","368","20.8","3","420.556","31.851","349.677","336.013"
"7","22","11","52","373","21.2","3","429.76","32.626","356.007","342.146"
"7","22","12","47","357","21.6","3","407.537","32.463","337.863","324.563"
"7","22","13","41","322","21.5","3","361.815","31.06","301.977","289.749"
"7","22","14","37","275","21.5","3","304.344","29.35","256.007","245.082"
"7","22","15","35","220","21.4","3","240.126","27.302","203.687","194.151"
"7","22","16","39","162","20.5","2","176.209","25.013","150.315","142.09"
"7","22","17","0","112","19.7","2","107.383","21.756","93.67","86.721"
"7","22","18","0","45","18.8","2","42.904","18.465","37.995","32.183"
"7","22","19","0","0","18.3","3","0","18.3","0","0"
"7","22","20","0","0","17.8","4","0","17.8","0","0"
"7","22","21","0","0","17.3","5","0","17.3","0","0"
"7","22","22","0","0","16.7","4","0","16.7","0","0"
"7","22","23","0","0","16.1","3","0","16.1","0","0"
"7","23","0","0","0","15.5","2","0","15.5","0","0"
"7","23","1","0","0","15.3","2","0","15.3","0","0"
"7","23","2","0","0","15.1","2","0","15.1","0","0"
"7","23","3","0","6","14.9","2","0","14.9","0","0"
"7","23","4","0","35","14.1","2","30.897","12.71","28.08","22.459"
"7","23","5","3","63","13.3","2","60.572","12.998","54.813","48.669"
"7","23","6","3","91","12.5","3","88.864","13.159","80.466","73.797"
"7","23","7","3","118","12.4","2","115.895","14.151","104.588","97.402"
"7","23","8","3","142","12.4","1","140.036","15.666","125.572","117.919"
"7","23","9","3","164","12.3","1","162.264","16.586","144.923","136.824"
"7","23","10","3","178","12.7","1","176.559","17.688","156.911","148.53"
"7","23","11","3","181","13.2","1","179.773","18.417","159.239","150.802"
"7","23","12","3","171","13.6","1","169.812","18.474","150.377","142.15"
"7","23","13","3","153","13.9","0","151.714","20.211","133.283","125.454"
"7","23","14","3","130","14.3","0","128.62","19.313","113.452","106.071"
"7","23","15","3","103","14.6","0","101.671","17.958","90.211","83.335"
"7","23","16","3","76","14.5","0","74.867","16.021","66.954","60.565"
"7","23","17","0","111","14.3","1","106.435","16.017","95.31","88.325"
"7","23","18","0","44","14.2","2","41.968","13.709","37.973","32.161"
"7","23","19","0","0","13.3","2","0","13.3","0","0"
"7","23","20","0","0","12.4","2","0","12.4","0","0"
"7","23","21","0","0","11.5","3","0","11.5","0","0"
"7","23","22","0","0","11.7","2","0","11.7","0","0"
"7","23","23","0","0","12","2","0","12","0","0"
"7","24","0","0","0","12.2","2","0","12.2","0","0"
"7","24","1","0","0","12.9","2","0","12.9","0","0"
"7","24","2","0","0","13.6","2","0","13.6","0","0"
"7","24","3","0","5","14.3","2","0","14.3","0","0"
"7","24","4","0","34","14.1","2","30.105","12.681","27.364","21.756"
"7","24","5","3","62","13.9","2","59.619","13.577","53.809","47.686"
"7","24","6","3","91","13.7","2","88.857","14.461","79.993","73.334"
"7","24","7","3","117","14.3","2","114.921","16.052","102.827","95.679"
"7","24","8","41","298","15","2","326.098","23.49","281.836","270.188"
"7","24","9","45","339","15.6","2","379.234","26.698","323.126","310.271"
"7","24","10","51","366","16.5","2","418.588","29.018","352.827","339.066"
"7","24","11","147","393","17.5","2","551.169","34.113","453.255","436.182"
"7","24","12","135","380","18.4","2","524.258","34.778","429.707","413.444"
"7","24","13","118","348","19.1","2","465.129","33.61","383.348","368.619"
"7","24","14","196","297","19.9","2","457.64","33.919","375.988","361.496"
"7","24","15","191","239","20.6","3","362.387","30.35","301.365","289.155"
"7","24","16","113","175","20","2","224.625","26.563","188.452","179.301"
"7","24","17","0","136","19.3","1","129.852","23.097","112.567","105.205"
"7","24","18","0","42","18.7","1","40.142","18.434","35.555","29.79"
"7","24","19","0","0","17.6","1","0","17.6","0","0"
"7","24","20","0","0","16.4","1","0","16.4","0","0"
"7","24","21","0","0","15.3","2","0","15.3","0","0"
"7","24","22","0","0","15","1","0","15","0","0"
"7","24","23","0","0","14.6","1","0","14.6","0","0"
"7","25","0","0","0","14.3","1","0","14.3","0","0"
"7","25","1","0","0","13.7","1","0","13.7","0","0"
"7","25","2","0","0","13","1","0","13","0","0"
"7","25","3","0","20","12.4","2","0","12.4","0","0"
"7","25","4","0","151","13.7","2","40.033","12.593","36.402","30.621"
"7","25","5","635","65","15","2","140.934","17.345","91.254","84.356"
"7","25","6","666","115","16.3","3","334.206","24.146","259.625","248.6"
"7","25","7","444","212","17.5","3","447.925","29.128","368.167","353.924"
"7","25","8","459","248","18.8","3","577.855","34.279","471.238","453.532"
"7","25","9","414","295","20","3","657.863","38","529.708","509.863"
"7","25","10","444","301","20.9","2","735.521","43.729","576.069","554.438"
"7","25","11","345","343","21.8","2","697.781","43.842","546.379","525.9"
"7","25","12","321","339","22.7","2","666.961","43.687","522.644","503.064"
"7","25","13","287","321","22.9","2","595.218","41.712","470.961","453.265"
"7","25","14","348","261","23.2","2","545.243","40.273","433.567","417.173"
"7","25","15","340","212","23.4","3","433.267","35.338","350.376","336.69"
"7","25","16","429","137","22.7","3","335.119","31.636","267.291","256.053"
"7","25","17","0","213","22.1","3","200.725","27.046","170.804","162.088"
"7","25","18","0","99","21.4","3","85.475","22.674","74.243","67.703"
"7","25","19","0","0","20","3","0","20","0","0"
"7","25","20","0","0","18.6","3","0","18.6","0","0"
"7","25","21","0","0","17.2","3","0","17.2","0","0"
"7","25","22","0","0","16.9","3","0","16.9","0","0"
"7","25","23","0","0","16.7","3","0","16.7","0","0"
"7","26","0","0","0","16.4","3","0","16.4","0","0"
"7","26","1","0","0","15.9","3","0","15.9","0","0"
"7","26","2","0","0","15.5","3","0","15.5","0","0"
"7","26","3","0","20","15","4","0","15","0","0"
"7","26","4","0","181","16","3","16.643","14.453","15.009","9.633"
"7","26","5","633","77","17","2","151.27","19.596","99.698","92.618"
"7","26","6","700","82","18","2","311.725","26.23","236.285","225.896"
"7","26","7","635","157","19.1","2","493.831","33.528","394.286","379.202"
"7","26","8","454","249","20.2","3","574.88","35.736","465.442","447.941"
"7","26","9","412","295","21.3","4","655.846","37.601","529.127","509.304"
"7","26","10","339","340","21.9","4","671.916","38.803","539.649","519.427"
"7","26","11","145","392","22.6","4","548.196","36.552","445.408","428.608"
"7","26","12","46","353","23.2","4","402.633","33.255","332.508","319.371"
"7","26","13","40","318","23.7","4","356.972","32.221","296.26","284.198"
"7","26","14","105","299","24.1","4","388.069","33.258","320.085","307.321"
"7","26","15","102","240","24.6","4","306.566","31.844","253.76","242.897"
"7","26","16","111","173","24.3","2","221.477","30.558","182.268","173.27"
"7","26","17","0","106","24.1","1","101.701","26.954","86.579","79.781"
"7","26","18","0","40","23.8","0","38.264","23.853","33.053","27.337"
"7","26","19","0","0","22.4","0","0","22.4","0","0"
"7","26","20","0","0","20.9","0","0","20.9","0","0"
"7","26","21","0","0","19.5","1","0","19.5","0","0"
"7","26","22","0","0","19.1","1","0","19.1","0","0"
"7","26","23","0","0","18.7","1","0","18.7","0","0"
"7","27","0","0","0","18.3","1","0","18.3","0","0"
"7","27","1","0","0","17.7","1","0","17.7","0","0"
"7","27","2","0","0","17.2","1","0","17.2","0","0"
"7","27","3","0","4","16.6","1","0","16.6","0","0"
"7","27","4","0","33","16.4","1","29.13","14.659","26.245","20.658"
"7","27","5","3","61","16.2","1","58.581","15.782","52.352","46.258"
"7","27","6","3","88","16","2","85.957","16.715","76.595","70.007"
"7","27","7","3","115","16.5","2","112.972","18.219","100.093","93.004"
"7","27","8","3","140","16.9","2","138.084","19.553","121.654","114.089"
"7","27","9","3","162","17.4","2","160.309","20.881","140.396","132.403"
"7","27","10","3","175","17.9","1","173.609","22.822","150.689","142.455"
"7","27","11","3","179","18.3","1","177.808","23.478","153.865","145.555"
"7","27","12","3","169","18.8","1","167.845","23.651","145.126","137.022"
"7","27","13","3","150","19.3","1","148.76","23.389","128.779","121.053"
"7","27","14","3","127","19.8","1","125.673","22.913","109.025","101.742"
"7","27","15","2","101","20.3","1","99.073","22.272","86.191","79.401"
"7","27","16","3","73","20.1","1","71.938","20.855","62.926","56.619"
"7","27","17","0","47","19.8","1","45.395","19.337","40.041","34.189"
"7","27","18","0","16","19.6","2","15.428","18.111","13.685","8.334"
"7","27","19","0","0","18.7","1","0","18.7","0","0"
"7","27","20","0","0","17.7","1","0","17.7","0","0"
"7","27","21","0","0","16.8","1","0","16.8","0","0"
"7","27","22","0","0","16.3","1","0","16.3","0","0"
"7","27","23","0","0","15.8","1","0","15.8","0","0"
"7","28","0","0","0","15.3","1","0","15.3","0","0"
"7","28","1","0","0","15","1","0","15","0","0"
"7","28","2","0","0","14.6","1","0","14.6","0","0"
"7","28","3","0","7","14.3","1","0","14.3","0","0"
"7","28","4","0","91","15","1","50.839","14.034","45.932","39.965"
"7","28","5","265","125","15.7","1","144.387","18.699","113.767","106.379"
"7","28","6","217","197","16.4","1","260.451","24.36","214.974","205.147"
"7","28","7","275","250","17.8","1","394.006","31.249","322.806","309.961"
"7","28","8","451","249","19.1","1","571.765","39.339","454.601","437.481"
"7","28","9","684","190","20.5","2","773.896","44.084","603.637","580.904"
"7","28","10","720","187","21.3","2","871.608","48.382","666.145","640.813"
"7","28","11","523","271","22","2","800.827","47.465","615.32","592.113"
"7","28","12","491","274","22.8","2","768.106","47.04","591.463","569.22"
"7","28","13","371","293","22.9","2","647.388","43.61","507.204","488.198"
"7","28","14","190","294","22.9","2","449.301","37.416","362.778","348.705"
"7","28","15","101","237","23","3","302.758","31.123","251.46","240.66"
"7","28","16","263","160","22.4","2","278.708","30.351","226.096","215.977"
"7","28","17","0","172","21.8","1","163.168","27.224","138.729","130.774"
"7","28","18","0","73","21.2","1","65.366","22.216","56.897","50.712"
"7","28","19","0","0","19.4","1","0","19.4","0","0"
"7","28","20","0","0","17.6","1","0","17.6","0","0"
"7","28","21","0","0","15.8","1","0","15.8","0","0"
"7","28","22","0","0","14.9","1","0","14.9","0","0"
"7","28","23","0","0","14.1","2","0","14.1","0","0"
"7","29","0","0","0","13.2","3","0","13.2","0","0"
"7","29","1","0","0","13.7","3","0","13.7","0","0"
"7","29","2","0","0","14.2","3","0","14.2","0","0"
"7","29","3","0","7","14.7","4","0","14.7","0","0"
"7","29","4","0","124","15.3","4","45.181","14.635","40.71","34.846"
"7","29","5","628","63","16","4","132.803","17.739","84.958","78.194"
"7","29","6","654","115","16.6","4","325.476","23.502","252.793","241.956"
"7","29","7","434","211","17.7","4","436.72","27.955","360.68","346.672"
"7","29","8","449","249","18.8","4","569.864","32.651","468.33","450.728"
"7","29","9","406","295","19.9","5","649.79","34.365","532.68","512.722"
"7","29","10","437","302","20.6","5","728.754","37.008","590.516","568.311"
"7","29","11","441","304","21.4","5","756.292","38.603","608.167","585.251"
"7","29","12","413","304","22.1","5","724.934","38.677","582.705","560.811"
"7","29","13","369","293","22.3","5","645.281","37.043","522.646","503.066"
"7","29","14","340","261","22.5","5","537.595","34.668","439.566","422.966"
"7","29","15","331","210","22.7","5","423.803","32.083","348.112","334.496"
"7","29","16","416","136","21.6","4","325.416","29.389","262.064","250.972"
"7","29","17","0","179","20.6","4","169.586","24.197","146.258","138.128"
"7","29","18","0","70","19.5","4","62.796","19.901","55.247","49.095"
"7","29","19","0","0","18.5","3","0","18.5","0","0"
"7","29","20","0","0","17.5","3","0","17.5","0","0"
"7","29","21","0","0","16.5","3","0","16.5","0","0"
"7","29","22","0","0","15.9","3","0","15.9","0","0"
"7","29","23","0","0","15.3","3","0","15.3","0","0"
"7","30","0","0","0","14.7","3","0","14.7","0","0"
"7","30","1","0","0","13.9","3","0","13.9","0","0"
"7","30","2","0","0","13.2","3","0","13.2","0","0"
"7","30","3","0","6","12.4","3","0","12.4","0","0"
"7","30","4","0","168","13.6","2","16.822","11.744","15.354","9.972"
"7","30","5","627","63","14.7","1","131.347","16.927","84.233","77.485"
"7","30","6","649","115","15.9","1","322.662","26.005","247.507","236.815"
"7","30","7","432","211","17.7","1","435.067","32.955","350.69","336.995"
"7","30","8","444","250","19.6","2","566.913","36.701","456.692","439.499"
"7","30","9","405","295","21.4","3","648.593","39.094","519.325","499.869"
"7","30","10","435","302","21.8","2","726.56","44.306","567.332","546.043"
"7","30","11","337","343","22.3","2","689.023","44.041","538.956","518.761"
"7","30","12","311","339","22.7","2","656.448","43.353","515.277","495.972"
"7","30","13","368","293","22.7","2","644.05","42.869","506.5","487.519"
"7","30","14","338","260","22.8","2","534.608","39.778","426.109","409.968"
"7","30","15","395","195","22.8","3","452.541","35.215","365.526","351.367"
"7","30","16","415","135","21.6","2","323.196","31.556","257.426","246.463"
"7","30","17","0","168","20.5","2","159.441","24.888","137.064","129.148"
"7","30","18","0","56","19.3","2","51.51","19.509","45.4","39.443"
"7","30","19","0","0","18.2","2","0","18.2","0","0"
"7","30","20","0","0","17","2","0","17","0","0"
"7","30","21","0","0","15.9","3","0","15.9","0","0"
"7","30","22","0","0","14.9","3","0","14.9","0","0"
"7","30","23","0","0","13.9","3","0","13.9","0","0"
"7","31","0","0","0","12.9","3","0","12.9","0","0"
"7","31","1","0","0","12.5","2","0","12.5","0","0"
"7","31","2","0","0","12","1","0","12","0","0"
"7","31","3","0","1","11.6","1","0","11.6","0","0"
"7","31","4","0","134","12.9","0","37.685","10.245","34.624","28.877"
"7","31","5","625","63","14.2","0","129.775","17.341","82.999","76.276"
"7","31","6","650","114","15.5","0","320.79","28.723","242.564","232.006"
"7","31","7","623","157","17.6","1","482.765","34.473","383.135","368.414"
"7","31","8","637","184","19.7","2","633.455","38.932","503.452","484.583"
"7","31","9","676","192","21.8","3","767.112","42.773","602.329","579.65"
"7","31","10","512","271","22.1","3","764.309","43.423","599.488","576.923"
"7","31","11","336","342","22.5","3","686.768","41.807","543.384","523.021"
"7","31","12","232","360","22.8","4","603.482","38.128","486.446","468.196"
"7","31","13","205","335","23","4","528.685","36.285","429.92","413.65"
"7","31","14","100","294","23","4","373.228","32.277","309.298","296.855"
"7","31","15","97","234","23.2","5","293.201","29.281","245.667","235.025"
"7","31","16","106","167","22.5","5","212.534","26.563","178.18","169.284"
"7","31","17","0","142","21.7","5","135.344","23.812","116.937","109.478"
"7","31","18","0","47","20.9","5","43.919","20.738","38.491","32.67"
"7","31","19","0","0","19.4","4","0","19.4","0","0"
"7","31","20","0","0","17.9","4","0","17.9","0","0"
"7","31","21","0","0","16.3","4","0","16.3","0","0"
"7","31","22","0","0","15.6","3","0","15.6","0","0"
"7","31","23","0","0","14.9","3","0","14.9","0","0"
"8","1","0","0","0","14.9","3","0","14.9","0","0"
"8","1","1","0","0","13.7","2","0","13.7","0","0"
"8","1","2","0","0","12.7","1","0","12.7","0","0"
"8","1","3","0","0","11.6","1","0","11.6","0","0"
"8","1","4","0","84","12.1","1","47.367","10.915","43.392","37.475"
"8","1","5","151","126","12.6","1","128.31","14.897","107.591","100.339"
"8","1","6","215","192","13.2","1","253.63","20.788","212.489","202.727"
"8","1","7","203","257","13.7","1","360.214","25.981","303.558","291.284"
"8","1","8","209","310","14.4","1","458.026","30.758","381.1","366.444"
"8","1","9","230","345","15","1","544.156","34.854","445.269","428.473"
"8","1","10","140","381","15.4","1","524.175","35.091","428.91","412.674"
"8","1","11","141","387","15.7","1","539.08","35.756","439.729","423.124"
"8","1","12","44","346","16.1","1","393.768","31.343","328.225","315.217"
"8","1","13","114","341","15.6","2","454.21","29.266","382.296","367.602"
"8","1","14","103","292","15.2","3","379.085","25.408","324.64","311.741"
"8","1","15","181","231","14.7","4","346.25","22.859","298.192","286.074"
"8","1","16","108","165","14.3","3","211.268","19.504","182.932","173.918"
"8","1","17","0","123","13.8","2","117.598","16.245","105.198","97.998"
"8","1","18","0","31","13.4","1","29.913","12.48","27.214","21.609"
"8","1","19","0","0","12.9","2","0","12.9","0","0"
"8","1","20","0","0","12.5","3","0","12.5","0","0"
"8","1","21","0","0","12","4","0","12","0","0"
"8","1","22","0","0","11.4","3","0","11.4","0","0"
"8","1","23","0","0","10.8","2","0","10.8","0","0"
"8","2","0","0","0","10.2","2","0","10.2","0","0"
"8","2","1","0","0","10.2","2","0","10.2","0","0"
"8","2","2","0","0","10.1","3","0","10.1","0","0"
"8","2","3","0","0","10.1","4","0","10.1","0","0"
"8","2","4","0","29","10.3","3","25.735","8.88","23.787","18.247"
"8","2","5","3","57","10.4","2","54.662","9.815","50.158","44.107"
"8","2","6","3","85","10.6","2","83.037","11.089","75.867","69.294"
"8","2","7","3","111","11.3","1","109.077","13.113","98.883","91.821"
"8","2","8","39","288","11.9","1","315.025","21.59","274.657","263.213"
"8","2","9","43","330","12.6","1","368.884","25.614","315.908","303.269"
"8","2","10","48","356","12.3","1","406.007","26.979","345.56","332.023"
"8","2","11","3","174","11.9","1","172.877","18.536","153.047","144.758"
"8","2","12","3","165","11.6","2","163.901","15.296","147.246","139.093"
"8","2","13","38","310","12.7","2","347.237","22.076","302.397","290.157"
"8","2","14","34","263","13.7","2","290.06","22.187","252.363","241.538"
"8","2","15","97","231","14.8","3","289.954","21.972","251.422","240.623"
"8","2","16","36","149","13.9","3","161.7","17.51","142.711","134.664"
"8","2","17","0","97","13","4","93.138","14.036","84.148","77.401"
"8","2","18","0","13","12.1","5","12.533","10.965","11.478","6.168"
"8","2","19","0","0","11.6","3","0","11.6","0","0"
"8","2","20","0","0","11.1","2","0","11.1","0","0"
"8","2","21","0","0","10.6","1","0","10.6","0","0"
"8","2","22","0","0","10.3","1","0","10.3","0","0"
"8","2","23","0","0","10.1","1","0","10.1","0","0"
"8","3","0","0","0","9.8","2","0","9.8","0","0"
"8","3","1","0","0","9.8","2","0","9.8","0","0"
"8","3","2","0","0","9.7","2","0","9.7","0","0"
"8","3","3","0","0","9.7","3","0","9.7","0","0"
"8","3","4","0","28","10.2","3","24.927","8.755","23.053","17.526"
"8","3","5","54","116","10.7","4","108.877","11.676","96.588","89.576"
"8","3","6","40","178","11.2","5","184.254","14.002","164.606","156.04"
"8","3","7","37","235","11.1","5","251.073","15.6","224.377","214.304"
"8","3","8","3","135","11.1","5","133.198","13.082","120.826","113.279"
"8","3","9","3","157","11","5","155.409","13.202","140.922","132.917"
"8","3","10","3","171","11.2","5","169.686","13.783","153.478","145.178"
"8","3","11","3","174","11.3","5","172.882","13.991","156.225","147.86"
"8","3","12","3","165","11.5","5","163.904","13.997","148.108","139.935"
"8","3","13","3","146","11.3","4","144.819","13.647","131.064","123.285"
"8","3","14","2","123","11.2","3","120.962","13.079","109.744","102.445"
"8","3","15","3","96","11","2","94.794","12.218","86.299","79.507"
"8","3","16","2","69","11","3","67.578","11.164","61.775","55.491"
"8","3","17","0","42","11","4","40.557","10.352","37.245","31.448"
"8","3","18","0","13","11","5","12.533","9.723","11.541","6.23"
"8","3","19","0","0","10.8","4","0","10.8","0","0"
"8","3","20","0","0","10.6","3","0","10.6","0","0"
"8","3","21","0","0","10.4","3","0","10.4","0","0"
"8","3","22","0","0","10.5","3","0","10.5","0","0"
"8","3","23","0","0","10.5","3","0","10.5","0","0"
"8","4","0","0","0","10.6","3","0","10.6","0","0"
"8","4","1","0","0","10.7","3","0","10.7","0","0"
"8","4","2","0","0","10.9","3","0","10.9","0","0"
"8","4","3","0","0","11","4","0","11","0","0"
"8","4","4","0","28","11.6","5","24.833","10.513","22.789","17.267"
"8","4","5","52","115","12.2","6","107.507","12.99","94.91","87.934"
"8","4","6","39","176","12.8","7","182.016","15.056","161.856","153.356"
"8","4","7","37","234","12.8","7","250.122","16.444","222.667","212.639"
"8","4","8","3","135","12.8","7","133.202","14.368","120.138","112.607"
"8","4","9","3","156","12.8","8","154.427","14.431","139.265","131.298"
"8","4","10","3","171","13.1","7","169.693","15.203","152.511","144.234"
"8","4","11","3","173","13.5","6","171.894","15.902","154.006","145.693"
"8","4","12","3","164","13.8","5","162.916","16.303","145.698","137.582"
"8","4","13","3","146","14.8","6","144.82","16.653","129.306","121.568"
"8","4","14","33","260","15.8","7","286.267","20.099","251.473","240.673"
"8","4","15","32","206","16.8","9","224.215","19.643","197.068","187.7"
"8","4","16","35","146","15.8","7","158.213","17.832","139.417","131.446"
"8","4","17","0","93","14.8","5","89.334","15.612","80.143","73.48"
"8","4","18","0","27","13.8","3","26.072","12.813","23.684","18.146"
"8","4","19","0","0","13.5","3","0","13.5","0","0"
"8","4","20","0","0","13.3","3","0","13.3","0","0"
"8","4","21","0","0","13","4","0","13","0","0"
"8","4","22","0","0","12.7","4","0","12.7","0","0"
"8","4","23","0","0","12.3","4","0","12.3","0","0"
"8","5","0","0","0","12","4","0","12","0","0"
"8","5","1","0","0","12.2","3","0","12.2","0","0"
"8","5","2","0","0","12.4","3","0","12.4","0","0"
"8","5","3","0","0","12.6","3","0","12.6","0","0"
"8","5","4","0","94","13.2","3","43.175","12.338","39.303","33.466"
"8","5","5","544","84","13.8","3","132.593","15.65","91.535","84.631"
"8","5","6","641","112","14.4","4","309.876","20.896","241.756","231.22"
"8","5","7","424","207","15.2","5","423.234","23.938","355.647","341.797"
"8","5","8","364","269","16.1","6","524.686","26.213","444.931","428.147"
"8","5","9","300","324","16.9","7","585.059","27.371","496.197","477.594"
"8","5","10","326","337","17.7","7","654.493","29.566","550.007","529.39"
"8","5","11","430","303","18.6","7","741.978","32.208","615.784","592.558"
"8","5","12","401","302","19.4","8","708.743","31.448","590.34","568.142"
"8","5","13","358","290","19.7","7","622.296","31.187","518.662","499.231"
"8","5","14","396","238","20.1","7","559.668","30.296","467.116","449.556"
"8","5","15","385","191","20.4","7","438.151","28.244","365.719","351.553"
"8","5","16","414","128","19.8","6","310.429","25.634","253.262","242.413"
"8","5","17","0","180","19.2","5","170.303","22.286","148.191","140.016"
"8","5","18","0","49","18.6","4","44.646","18.52","39.528","33.686"
"8","5","19","0","0","17.1","3","0","17.1","0","0"
"8","5","20","0","0","15.5","2","0","15.5","0","0"
"8","5","21","0","0","14","2","0","14","0","0"
"8","5","22","0","0","13.5","1","0","13.5","0","0"
"8","5","23","0","0","12.9","1","0","12.9","0","0"
"8","6","0","0","0","12.4","1","0","12.4","0","0"
"8","6","1","0","0","12.1","0","0","12.1","0","0"
"8","6","2","0","0","11.9","0","0","11.9","0","0"
"8","6","3","0","0","11.6","0","0","11.6","0","0"
"8","6","4","0","116","12.5","0","35.067","9.665","32.301","26.599"
"8","6","5","613","74","13.5","0","131.657","16.674","87.111","80.301"
"8","6","6","693","75","14.4","1","288.108","23.268","217.721","207.823"
"8","6","7","729","100","16.3","1","472.623","32.652","375.164","360.699"
"8","6","8","749","123","18.1","1","641.03","41.099","502.705","483.864"
"8","6","9","759","142","20","1","775.121","48.099","591.635","569.385"
"8","6","10","764","155","21","2","867.326","47.985","664.12","638.874"
"8","6","11","766","158","21.9","3","906.902","47.181","697.759","671.057"
"8","6","12","763","150","22.9","4","887.627","45.591","688.552","662.253"
"8","6","13","756","132","23.2","4","812.684","44.063","634.746","610.738"
"8","6","14","577","182","23.6","4","642.341","40.197","509.965","490.857"
"8","6","15","565","146","23.9","4","504.142","36.693","402.221","386.877"
"8","6","16","410","128","22.6","2","307.704","32.321","243.018","232.448"
"8","6","17","0","158","21.3","1","150.031","26.443","128.032","120.323"
"8","6","18","0","38","20","0","35.551","20.629","31.173","25.492"
"8","6","19","0","0","17.7","0","0","17.7","0","0"
"8","6","20","0","0","15.3","1","0","15.3","0","0"
"8","6","21","0","0","13","2","0","13","0","0"
"8","6","22","0","0","12.8","2","0","12.8","0","0"
"8","6","23","0","0","12.5","3","0","12.5","0","0"
"8","7","0","0","0","12.3","4","0","12.3","0","0"
"8","7","1","0","0","11.8","3","0","11.8","0","0"
"8","7","2","0","0","11.3","2","0","11.3","0","0"
"8","7","3","0","0","10.8","2","0","10.8","0","0"
"8","7","4","0","113","12.5","1","34.578","10.825","31.689","25.999"
"8","7","5","541","82","14.3","0","127.958","17.307","87.403","80.587"
"8","7","6","440","150","16","0","281.777","27.54","219.303","209.363"
"8","7","7","348","224","17.6","0","401.075","35.593","319.713","306.961"
"8","7","8","270","292","19.2","0","484.273","41.366","381.756","367.079"
"8","7","9","220","342","20.8","0","532.047","45.317","412.872","397.176"
"8","7","10","241","360","21.7","0","601.336","48.991","458.221","440.975"
"8","7","11","136","381","22.5","1","527.918","42.382","416.491","400.673"
"8","7","12","125","367","23.4","2","500.978","38.909","402.25","386.906"
"8","7","13","109","334","23.4","1","442.296","39.855","353.344","339.566"
"8","7","14","98","285","23.4","1","361.919","36.814","293.252","281.277"
